time,speed,latitude,longitude
03/02/2019_19:53:18,NA,NA,NA
03/02/2019_19:53:19,NA,NA,NA
03/02/2019_19:53:20,NA,NA,NA
03/02/2019_19:53:22,NA,NA,NA
03/02/2019_19:53:23,NA,NA,NA
03/02/2019_19:53:24,NA,NA,NA
03/02/2019_19:53:25,NA,NA,NA
03/02/2019_19:53:26,NA,NA,NA
03/02/2019_19:53:27,NA,NA,NA
03/02/2019_19:53:28,NA,NA,NA
03/02/2019_19:53:29,NA,NA,NA
03/02/2019_19:53:30,NA,NA,NA
03/02/2019_19:53:31,NA,NA,NA
03/02/2019_19:53:32,NA,NA,NA
03/02/2019_19:53:33,NA,NA,NA
03/02/2019_19:53:34,NA,NA,NA
03/02/2019_19:53:35,NA,NA,NA
03/02/2019_19:53:36,NA,NA,NA
03/02/2019_19:53:37,NA,NA,NA
03/02/2019_19:53:38,NA,NA,NA
03/02/2019_19:53:39,NA,NA,NA
03/02/2019_19:53:40,NA,NA,NA
03/02/2019_19:53:41,NA,NA,NA
03/02/2019_19:53:42,NA,NA,NA
03/02/2019_19:53:43,NA,NA,NA
03/02/2019_19:53:44,NA,NA,NA
03/02/2019_19:53:45,NA,NA,NA
03/02/2019_19:53:46,NA,NA,NA
03/02/2019_19:53:47,NA,NA,NA
03/02/2019_19:53:48,NA,NA,NA
03/02/2019_19:53:49,NA,NA,NA
03/02/2019_19:53:50,NA,NA,NA
03/02/2019_19:53:51,NA,NA,NA
03/02/2019_19:53:52,NA,NA,NA
03/02/2019_19:53:53,NA,NA,NA
03/02/2019_19:53:54,NA,NA,NA
03/02/2019_19:53:55,NA,NA,NA
03/02/2019_19:53:56,NA,NA,NA
03/02/2019_19:53:57,NA,NA,NA
03/02/2019_19:53:58,NA,NA,NA
03/02/2019_19:53:59,NA,NA,NA
03/02/2019_19:54:00,NA,NA,NA
03/02/2019_19:54:01,NA,NA,NA
03/02/2019_19:54:02,NA,NA,NA
03/02/2019_19:54:03,NA,NA,NA
03/02/2019_19:54:04,NA,NA,NA
03/02/2019_19:54:05,NA,NA,NA
03/02/2019_19:54:06,NA,NA,NA
03/02/2019_19:54:07,NA,NA,NA
03/02/2019_19:54:08,NA,NA,NA
03/02/2019_19:54:09,NA,NA,NA
03/02/2019_19:54:10,NA,NA,NA
03/02/2019_19:54:11,NA,NA,NA
03/02/2019_19:54:12,NA,NA,NA
03/02/2019_19:54:13,NA,NA,NA
03/02/2019_19:54:14,NA,NA,NA
03/02/2019_19:54:15,NA,NA,NA
03/02/2019_19:54:16,NA,NA,NA
03/02/2019_19:54:17,NA,NA,NA
03/02/2019_19:54:18,NA,NA,NA
03/02/2019_19:54:19,NA,NA,NA
03/02/2019_19:54:20,NA,NA,NA
03/02/2019_19:54:21,NA,NA,NA
03/02/2019_19:54:22,NA,NA,NA
03/02/2019_19:54:23,NA,NA,NA
03/02/2019_19:54:24,NA,NA,NA
03/02/2019_19:54:25,NA,NA,NA
03/02/2019_19:54:26,NA,NA,NA
03/02/2019_19:54:27,NA,NA,NA
03/02/2019_19:54:28,NA,NA,NA
03/02/2019_19:54:29,NA,NA,NA
03/02/2019_19:54:30,NA,NA,NA
03/02/2019_19:54:31,NA,NA,NA
03/02/2019_19:54:32,NA,NA,NA
03/02/2019_19:54:33,NA,NA,NA
03/02/2019_19:54:34,NA,NA,NA
03/02/2019_19:54:35,NA,NA,NA
03/02/2019_19:54:36,NA,NA,NA
03/02/2019_19:54:37,NA,NA,NA
03/02/2019_19:54:38,NA,NA,NA
03/02/2019_19:54:39,NA,NA,NA
03/02/2019_19:54:40,NA,NA,NA
03/02/2019_19:54:41,NA,NA,NA
03/02/2019_19:54:42,NA,NA,NA
03/02/2019_19:54:43,NA,NA,NA
03/02/2019_19:54:44,NA,NA,NA
03/02/2019_19:54:45,NA,NA,NA
03/02/2019_19:54:46,NA,NA,NA
03/02/2019_19:54:47,NA,NA,NA
03/02/2019_19:54:48,NA,NA,NA
03/02/2019_19:54:49,NA,NA,NA
03/02/2019_19:54:50,NA,NA,NA
03/02/2019_19:54:51,NA,NA,NA
03/02/2019_19:54:52,NA,NA,NA
03/02/2019_19:54:53,NA,NA,NA
03/02/2019_19:54:54,NA,NA,NA
03/02/2019_19:54:55,NA,NA,NA
03/02/2019_19:54:56,NA,NA,NA
03/02/2019_19:54:57,NA,NA,NA
03/02/2019_19:54:58,NA,NA,NA
03/02/2019_19:54:59,NA,NA,NA
03/02/2019_19:55:00,NA,NA,NA
03/02/2019_19:55:01,NA,NA,NA
03/02/2019_19:55:02,NA,NA,NA
03/02/2019_19:55:03,NA,NA,NA
03/02/2019_19:55:04,NA,NA,NA
03/02/2019_19:55:05,NA,NA,NA
03/02/2019_19:55:06,NA,NA,NA
03/02/2019_19:55:07,NA,NA,NA
03/02/2019_19:55:08,NA,NA,NA
03/02/2019_19:55:09,NA,NA,NA
03/02/2019_19:55:10,NA,NA,NA
03/02/2019_19:55:11,NA,NA,NA
03/02/2019_19:55:12,NA,NA,NA
03/02/2019_19:55:13,NA,NA,NA
03/02/2019_19:55:14,NA,NA,NA
03/02/2019_19:55:15,NA,NA,NA
03/02/2019_19:55:16,NA,NA,NA
03/02/2019_19:55:17,NA,NA,NA
03/02/2019_19:55:18,NA,NA,NA
03/02/2019_19:55:19,NA,NA,NA
03/02/2019_19:55:20,NA,NA,NA
03/02/2019_19:55:21,NA,NA,NA
03/02/2019_19:55:22,NA,NA,NA
03/02/2019_19:55:23,NA,NA,NA
03/02/2019_19:55:24,NA,NA,NA
03/02/2019_19:55:25,NA,NA,NA
03/02/2019_19:55:26,NA,NA,NA
03/02/2019_19:55:27,NA,NA,NA
03/02/2019_19:55:28,NA,NA,NA
03/02/2019_19:55:29,NA,NA,NA
03/02/2019_19:55:30,NA,NA,NA
03/02/2019_19:55:31,NA,NA,NA
03/02/2019_19:55:32,NA,NA,NA
03/02/2019_19:55:33,NA,NA,NA
03/02/2019_19:55:34,NA,NA,NA
03/02/2019_19:55:35,NA,NA,NA
03/02/2019_19:55:36,NA,NA,NA
03/02/2019_19:55:37,NA,NA,NA
03/02/2019_19:55:38,NA,NA,NA
03/02/2019_19:55:39,NA,NA,NA
03/02/2019_19:55:40,NA,NA,NA
03/02/2019_19:55:41,NA,NA,NA
03/02/2019_19:55:42,NA,NA,NA
03/02/2019_19:55:43,NA,NA,NA
03/02/2019_19:55:44,NA,NA,NA
03/02/2019_19:55:45,NA,NA,NA
03/02/2019_19:55:46,NA,NA,NA
03/02/2019_19:55:47,NA,NA,NA
03/02/2019_19:55:48,NA,NA,NA
03/02/2019_19:55:49,NA,NA,NA
03/02/2019_19:55:50,NA,NA,NA
03/02/2019_19:55:51,NA,NA,NA
03/02/2019_19:55:52,NA,NA,NA
03/02/2019_19:55:53,NA,NA,NA
03/02/2019_19:55:54,NA,NA,NA
03/02/2019_19:55:55,NA,NA,NA
03/02/2019_19:55:56,NA,NA,NA
03/02/2019_19:55:57,NA,NA,NA
03/02/2019_19:55:58,NA,NA,NA
03/02/2019_19:55:59,NA,NA,NA
03/02/2019_19:56:00,NA,NA,NA
03/02/2019_19:56:01,NA,NA,NA
03/02/2019_19:56:02,NA,NA,NA
03/02/2019_19:56:03,NA,NA,NA
03/02/2019_19:56:04,NA,NA,NA
03/02/2019_19:56:05,NA,NA,NA
03/02/2019_19:56:06,NA,NA,NA
03/02/2019_19:56:07,NA,NA,NA
03/02/2019_19:56:08,NA,NA,NA
03/02/2019_19:56:09,NA,NA,NA
03/02/2019_19:56:10,NA,NA,NA
03/02/2019_19:56:11,NA,NA,NA
03/02/2019_19:56:12,NA,NA,NA
03/02/2019_19:56:13,NA,NA,NA
03/02/2019_19:56:14,NA,NA,NA
03/02/2019_19:56:15,NA,NA,NA
03/02/2019_19:56:16,NA,NA,NA
03/02/2019_19:56:17,NA,NA,NA
03/02/2019_19:56:18,NA,NA,NA
03/02/2019_19:56:19,NA,NA,NA
03/02/2019_19:56:20,NA,NA,NA
03/02/2019_19:56:21,NA,NA,NA
03/02/2019_19:56:22,NA,NA,NA
03/02/2019_19:56:23,NA,NA,NA
03/02/2019_19:56:24,NA,NA,NA
03/02/2019_19:56:25,NA,NA,NA
03/02/2019_19:56:27,NA,NA,NA
03/02/2019_19:56:28,NA,NA,NA
03/02/2019_19:56:29,NA,NA,NA
03/02/2019_19:56:30,NA,NA,NA
03/02/2019_19:56:31,NA,NA,NA
03/02/2019_19:56:32,NA,NA,NA
03/02/2019_19:56:33,NA,NA,NA
03/02/2019_19:56:34,NA,NA,NA
03/02/2019_19:56:35,NA,NA,NA
03/02/2019_19:56:36,NA,NA,NA
03/02/2019_19:56:37,NA,NA,NA
03/02/2019_19:56:38,NA,NA,NA
03/02/2019_19:56:39,NA,NA,NA
03/02/2019_19:56:40,NA,NA,NA
03/02/2019_19:56:41,NA,NA,NA
03/02/2019_19:56:42,NA,NA,NA
03/02/2019_19:56:43,NA,NA,NA
03/02/2019_19:56:44,NA,NA,NA
03/02/2019_19:56:45,NA,NA,NA
03/02/2019_19:56:46,NA,NA,NA
03/02/2019_19:56:47,NA,NA,NA
03/02/2019_19:56:48,NA,NA,NA
03/02/2019_19:56:49,NA,NA,NA
03/02/2019_19:56:50,NA,NA,NA
03/02/2019_19:56:51,NA,NA,NA
03/02/2019_19:56:52,NA,NA,NA
03/02/2019_19:56:53,NA,NA,NA
03/02/2019_19:56:54,NA,NA,NA
03/02/2019_19:56:55,NA,NA,NA
03/02/2019_19:56:56,NA,NA,NA
03/02/2019_19:56:57,NA,NA,NA
03/02/2019_19:56:58,NA,NA,NA
03/02/2019_19:56:59,NA,NA,NA
03/02/2019_19:57:00,NA,NA,NA
03/02/2019_19:57:01,NA,NA,NA
03/02/2019_19:57:02,NA,NA,NA
03/02/2019_19:57:03,NA,NA,NA
03/02/2019_19:57:04,NA,NA,NA
03/02/2019_19:57:05,NA,NA,NA
03/02/2019_19:57:06,NA,NA,NA
03/02/2019_19:57:07,NA,NA,NA
03/02/2019_19:57:08,NA,NA,NA
03/02/2019_19:57:09,NA,NA,NA
03/02/2019_19:57:10,NA,NA,NA
03/02/2019_19:57:11,NA,NA,NA
03/02/2019_19:57:12,NA,NA,NA
03/02/2019_19:57:13,NA,NA,NA
03/02/2019_19:57:14,NA,NA,NA
03/02/2019_19:57:15,NA,NA,NA
03/02/2019_19:57:16,NA,NA,NA
03/02/2019_19:57:17,NA,NA,NA
03/02/2019_19:57:18,NA,NA,NA
03/02/2019_19:57:19,NA,NA,NA
03/02/2019_19:57:20,NA,NA,NA
03/02/2019_19:57:21,NA,NA,NA
03/02/2019_19:57:22,NA,NA,NA
03/02/2019_19:57:23,NA,NA,NA
03/02/2019_19:57:24,NA,NA,NA
03/02/2019_19:57:25,NA,NA,NA
03/02/2019_19:57:26,NA,NA,NA
03/02/2019_19:57:27,NA,NA,NA
03/02/2019_19:57:28,NA,NA,NA
03/02/2019_19:57:29,NA,NA,NA
03/02/2019_19:57:30,NA,NA,NA
03/02/2019_19:57:31,NA,NA,NA
03/02/2019_19:57:32,NA,NA,NA
03/02/2019_19:57:33,NA,NA,NA
03/02/2019_19:57:34,NA,NA,NA
03/02/2019_19:57:35,NA,NA,NA
03/02/2019_19:57:36,NA,NA,NA
03/02/2019_19:57:37,NA,NA,NA
03/02/2019_19:57:38,NA,NA,NA
03/02/2019_19:57:39,NA,NA,NA
03/02/2019_19:57:40,NA,NA,NA
03/02/2019_19:57:41,NA,NA,NA
03/02/2019_19:57:42,NA,NA,NA
03/02/2019_19:57:43,NA,NA,NA
03/02/2019_19:57:44,NA,NA,NA
03/02/2019_19:57:45,NA,NA,NA
03/02/2019_19:57:46,NA,NA,NA
03/02/2019_19:57:47,NA,NA,NA
03/02/2019_19:57:48,NA,NA,NA
03/02/2019_19:57:49,NA,NA,NA
03/02/2019_19:57:50,NA,NA,NA
03/02/2019_19:57:51,NA,NA,NA
03/02/2019_19:57:52,NA,NA,NA
03/02/2019_19:57:53,NA,NA,NA
03/02/2019_19:57:54,NA,NA,NA
03/02/2019_19:57:55,NA,NA,NA
03/02/2019_19:57:56,NA,NA,NA
03/02/2019_19:57:57,NA,NA,NA
03/02/2019_19:57:58,NA,NA,NA
03/02/2019_19:57:59,NA,NA,NA
03/02/2019_19:58:00,NA,NA,NA
03/02/2019_19:58:01,NA,NA,NA
03/02/2019_19:58:02,NA,NA,NA
03/02/2019_19:58:03,NA,NA,NA
03/02/2019_19:58:04,NA,NA,NA
03/02/2019_19:58:05,NA,NA,NA
03/02/2019_19:58:06,NA,NA,NA
03/02/2019_19:58:07,NA,NA,NA
03/02/2019_19:58:08,NA,NA,NA
03/02/2019_19:58:09,NA,NA,NA
03/02/2019_19:58:10,NA,NA,NA
03/02/2019_19:58:11,NA,NA,NA
03/02/2019_19:58:12,NA,NA,NA
03/02/2019_19:58:13,NA,NA,NA
03/02/2019_19:58:14,NA,NA,NA
03/02/2019_19:58:15,NA,NA,NA
03/02/2019_19:58:16,NA,NA,NA
03/02/2019_19:58:17,NA,NA,NA
03/02/2019_19:58:18,NA,NA,NA
03/02/2019_19:58:19,NA,NA,NA
03/02/2019_19:58:20,NA,NA,NA
03/02/2019_19:58:21,NA,NA,NA
03/02/2019_19:58:22,NA,NA,NA
03/02/2019_19:58:23,NA,NA,NA
03/02/2019_19:58:24,NA,NA,NA
03/02/2019_19:58:25,NA,NA,NA
03/02/2019_19:58:26,NA,NA,NA
03/02/2019_19:58:27,NA,NA,NA
03/02/2019_19:58:28,NA,NA,NA
03/02/2019_19:58:29,NA,NA,NA
03/02/2019_19:58:30,NA,NA,NA
03/02/2019_19:58:31,NA,NA,NA
03/02/2019_19:58:32,NA,NA,NA
03/02/2019_19:58:33,NA,NA,NA
03/02/2019_19:58:34,NA,NA,NA
03/02/2019_19:58:35,NA,NA,NA
03/02/2019_19:58:36,NA,NA,NA
03/02/2019_19:58:37,NA,NA,NA
03/02/2019_19:58:38,NA,NA,NA
03/02/2019_19:58:39,NA,NA,NA
03/02/2019_19:58:40,NA,NA,NA
03/02/2019_19:58:41,NA,NA,NA
03/02/2019_19:58:42,NA,NA,NA
03/02/2019_19:58:43,NA,NA,NA
03/02/2019_19:58:44,NA,NA,NA
03/02/2019_19:58:45,NA,NA,NA
03/02/2019_19:58:46,NA,NA,NA
03/02/2019_19:58:47,NA,NA,NA
03/02/2019_19:58:48,NA,NA,NA
03/02/2019_19:58:49,NA,NA,NA
03/02/2019_19:58:50,NA,NA,NA
03/02/2019_19:58:51,NA,NA,NA
03/02/2019_19:58:52,NA,NA,NA
03/02/2019_19:58:53,NA,NA,NA
03/02/2019_19:58:54,NA,NA,NA
03/02/2019_19:58:55,NA,NA,NA
03/02/2019_19:58:56,NA,NA,NA
03/02/2019_19:58:57,NA,NA,NA
03/02/2019_19:58:58,NA,NA,NA
03/02/2019_19:58:59,NA,NA,NA
03/02/2019_19:59:00,NA,NA,NA
03/02/2019_19:59:01,NA,NA,NA
03/02/2019_19:59:02,NA,NA,NA
03/02/2019_19:59:03,NA,NA,NA
03/02/2019_19:59:04,NA,NA,NA
03/02/2019_19:59:05,NA,NA,NA
03/02/2019_19:59:06,NA,NA,NA
03/02/2019_19:59:07,NA,NA,NA
03/02/2019_19:59:08,NA,NA,NA
03/02/2019_19:59:09,NA,NA,NA
03/02/2019_19:59:10,NA,NA,NA
03/02/2019_19:59:11,NA,NA,NA
03/02/2019_19:59:12,NA,NA,NA
03/02/2019_19:59:13,NA,NA,NA
03/02/2019_19:59:14,NA,NA,NA
03/02/2019_19:59:15,NA,NA,NA
03/02/2019_19:59:16,NA,NA,NA
03/02/2019_19:59:17,NA,NA,NA
03/02/2019_19:59:18,NA,NA,NA
03/02/2019_19:59:19,NA,NA,NA
03/02/2019_19:59:20,NA,NA,NA
03/02/2019_19:59:21,NA,NA,NA
03/02/2019_19:59:22,NA,NA,NA
03/02/2019_19:59:23,NA,NA,NA
03/02/2019_19:59:24,NA,NA,NA
03/02/2019_19:59:25,NA,NA,NA
03/02/2019_19:59:26,NA,NA,NA
03/02/2019_19:59:27,NA,NA,NA
03/02/2019_19:59:28,NA,NA,NA
03/02/2019_19:59:30,NA,NA,NA
03/02/2019_19:59:31,NA,NA,NA
03/02/2019_19:59:32,NA,NA,NA
03/02/2019_19:59:33,NA,NA,NA
03/02/2019_19:59:34,NA,NA,NA
03/02/2019_19:59:35,NA,NA,NA
03/02/2019_19:59:36,NA,NA,NA
03/02/2019_19:59:37,NA,NA,NA
03/02/2019_19:59:38,NA,NA,NA
03/02/2019_19:59:39,NA,NA,NA
03/02/2019_19:59:40,NA,NA,NA
03/02/2019_19:59:41,NA,NA,NA
03/02/2019_19:59:42,NA,NA,NA
03/02/2019_19:59:43,NA,NA,NA
03/02/2019_19:59:44,NA,NA,NA
03/02/2019_19:59:45,NA,NA,NA
03/02/2019_19:59:46,NA,NA,NA
03/02/2019_19:59:47,NA,NA,NA
03/02/2019_19:59:48,NA,NA,NA
03/02/2019_19:59:49,NA,NA,NA
03/02/2019_19:59:50,NA,NA,NA
03/02/2019_19:59:51,NA,NA,NA
03/02/2019_19:59:52,NA,NA,NA
03/02/2019_19:59:53,NA,NA,NA
03/02/2019_19:59:54,NA,NA,NA
03/02/2019_19:59:55,NA,NA,NA
03/02/2019_19:59:56,NA,NA,NA
03/02/2019_19:59:57,NA,NA,NA
03/02/2019_19:59:58,NA,NA,NA
03/02/2019_19:59:59,NA,NA,NA
03/02/2019_20:00:00,NA,NA,NA
03/02/2019_20:00:01,NA,NA,NA
03/02/2019_20:00:02,NA,NA,NA
03/02/2019_20:00:03,NA,NA,NA
03/02/2019_20:00:04,NA,NA,NA
03/02/2019_20:00:05,NA,NA,NA
03/02/2019_20:00:06,NA,NA,NA
03/02/2019_20:00:07,NA,NA,NA
03/02/2019_20:00:08,NA,NA,NA
03/02/2019_20:00:09,NA,NA,NA
03/02/2019_20:00:10,NA,NA,NA
03/02/2019_20:00:11,NA,NA,NA
03/02/2019_20:00:12,NA,NA,NA
03/02/2019_20:00:13,NA,NA,NA
03/02/2019_20:00:14,NA,NA,NA
03/02/2019_20:00:15,NA,NA,NA
03/02/2019_20:00:16,NA,NA,NA
03/02/2019_20:00:17,NA,NA,NA
03/02/2019_20:00:18,NA,NA,NA
03/02/2019_20:00:19,NA,NA,NA
03/02/2019_20:00:20,NA,NA,NA
03/02/2019_20:00:21,NA,NA,NA
03/02/2019_20:00:22,NA,NA,NA
03/02/2019_20:00:23,NA,NA,NA
03/02/2019_20:00:24,NA,NA,NA
03/02/2019_20:00:25,NA,NA,NA
03/02/2019_20:00:26,NA,NA,NA
03/02/2019_20:00:27,NA,NA,NA
03/02/2019_20:00:28,NA,NA,NA
03/02/2019_20:00:29,NA,NA,NA
03/02/2019_20:00:30,NA,NA,NA
03/02/2019_20:00:31,NA,NA,NA
03/02/2019_20:00:32,NA,NA,NA
03/02/2019_20:00:33,NA,NA,NA
03/02/2019_20:00:34,NA,NA,NA
03/02/2019_20:00:35,NA,NA,NA
03/02/2019_20:00:36,NA,NA,NA
03/02/2019_20:00:37,NA,NA,NA
03/02/2019_20:00:38,NA,NA,NA
03/02/2019_20:00:39,NA,NA,NA
03/02/2019_20:00:40,NA,NA,NA
03/02/2019_20:00:41,NA,NA,NA
03/02/2019_20:00:42,NA,NA,NA
03/02/2019_20:00:43,NA,NA,NA
03/02/2019_20:00:44,NA,NA,NA
03/02/2019_20:00:45,NA,NA,NA
03/02/2019_20:00:46,NA,NA,NA
03/02/2019_20:00:47,NA,NA,NA
03/02/2019_20:00:48,NA,NA,NA
03/02/2019_20:00:49,NA,NA,NA
03/02/2019_20:00:50,NA,NA,NA
03/02/2019_20:00:51,NA,NA,NA
03/02/2019_20:00:52,NA,NA,NA
03/02/2019_20:00:53,NA,NA,NA
03/02/2019_20:00:54,NA,NA,NA
03/02/2019_20:00:55,NA,NA,NA
03/02/2019_20:00:56,NA,NA,NA
03/02/2019_20:00:57,NA,NA,NA
03/02/2019_20:00:58,NA,NA,NA
03/02/2019_20:00:59,NA,NA,NA
03/02/2019_20:01:00,NA,NA,NA
03/02/2019_20:01:01,NA,NA,NA
03/02/2019_20:01:02,NA,NA,NA
03/02/2019_20:01:03,NA,NA,NA
03/02/2019_20:01:04,NA,NA,NA
03/02/2019_20:01:05,NA,NA,NA
03/02/2019_20:01:06,NA,NA,NA
03/02/2019_20:01:07,NA,NA,NA
03/02/2019_20:01:08,NA,NA,NA
03/02/2019_20:01:09,NA,NA,NA
03/02/2019_20:01:10,NA,NA,NA
03/02/2019_20:01:11,NA,NA,NA
03/02/2019_20:01:12,NA,NA,NA
03/02/2019_20:01:13,NA,NA,NA
03/02/2019_20:01:14,NA,NA,NA
03/02/2019_20:01:15,NA,NA,NA
03/02/2019_20:01:16,NA,NA,NA
03/02/2019_20:01:17,NA,NA,NA
03/02/2019_20:01:18,NA,NA,NA
03/02/2019_20:01:19,NA,NA,NA
03/02/2019_20:01:20,NA,NA,NA
03/02/2019_20:01:21,NA,NA,NA
03/02/2019_20:01:22,NA,NA,NA
03/02/2019_20:01:23,NA,NA,NA
03/02/2019_20:01:24,NA,NA,NA
03/02/2019_20:01:25,NA,NA,NA
03/02/2019_20:01:26,NA,NA,NA
03/02/2019_20:01:27,NA,NA,NA
03/02/2019_20:01:28,NA,NA,NA
03/02/2019_20:01:29,NA,NA,NA
03/02/2019_20:01:30,NA,NA,NA
03/02/2019_20:01:31,NA,NA,NA
03/02/2019_20:01:32,NA,NA,NA
03/02/2019_20:01:33,NA,NA,NA
03/02/2019_20:01:34,NA,NA,NA
03/02/2019_20:01:35,NA,NA,NA
03/02/2019_20:01:36,NA,NA,NA
03/02/2019_20:01:37,NA,NA,NA
03/02/2019_20:01:38,NA,NA,NA
03/02/2019_20:01:39,NA,NA,NA
03/02/2019_20:01:40,NA,NA,NA
03/02/2019_20:01:41,NA,NA,NA
03/02/2019_20:01:42,NA,NA,NA
03/02/2019_20:01:43,NA,NA,NA
03/02/2019_20:01:44,NA,NA,NA
03/02/2019_20:01:45,NA,NA,NA
03/02/2019_20:01:46,NA,NA,NA
03/02/2019_20:01:47,NA,NA,NA
03/02/2019_20:01:48,NA,NA,NA
03/02/2019_20:01:49,NA,NA,NA
03/02/2019_20:01:50,NA,NA,NA
03/02/2019_20:01:51,NA,NA,NA
03/02/2019_20:01:52,NA,NA,NA
03/02/2019_20:01:53,NA,NA,NA
03/02/2019_20:01:54,NA,NA,NA
03/02/2019_20:01:55,NA,NA,NA
03/02/2019_20:01:56,NA,NA,NA
03/02/2019_20:01:57,NA,NA,NA
03/02/2019_20:01:58,NA,NA,NA
03/02/2019_20:01:59,NA,NA,NA
03/02/2019_20:02:00,NA,NA,NA
03/02/2019_20:02:01,NA,NA,NA
03/02/2019_20:02:02,NA,NA,NA
03/02/2019_20:02:03,NA,NA,NA
03/02/2019_20:02:04,NA,NA,NA
03/02/2019_20:02:05,NA,NA,NA
03/02/2019_20:02:06,NA,NA,NA
03/02/2019_20:02:07,NA,NA,NA
03/02/2019_20:02:08,NA,NA,NA
03/02/2019_20:02:09,NA,NA,NA
03/02/2019_20:02:10,NA,NA,NA
03/02/2019_20:02:11,NA,NA,NA
03/02/2019_20:02:12,NA,NA,NA
03/02/2019_20:02:13,NA,NA,NA
03/02/2019_20:02:14,NA,NA,NA
03/02/2019_20:02:15,NA,NA,NA
03/02/2019_20:02:16,NA,NA,NA
03/02/2019_20:02:17,NA,NA,NA
03/02/2019_20:02:18,NA,NA,NA
03/02/2019_20:02:19,NA,NA,NA
03/02/2019_20:02:20,NA,NA,NA
03/02/2019_20:02:21,NA,NA,NA
03/02/2019_20:02:22,NA,NA,NA
03/02/2019_20:02:23,NA,NA,NA
03/02/2019_20:02:24,NA,NA,NA
03/02/2019_20:02:25,NA,NA,NA
03/02/2019_20:02:26,NA,NA,NA
03/02/2019_20:02:27,NA,NA,NA
03/02/2019_20:02:28,NA,NA,NA
03/02/2019_20:02:29,NA,NA,NA
03/02/2019_20:02:30,NA,NA,NA
03/02/2019_20:02:31,NA,NA,NA
03/02/2019_20:02:32,NA,NA,NA
03/02/2019_20:02:34,NA,NA,NA
03/02/2019_20:02:35,NA,NA,NA
03/02/2019_20:02:36,NA,NA,NA
03/02/2019_20:02:37,NA,NA,NA
03/02/2019_20:02:38,NA,NA,NA
03/02/2019_20:02:39,NA,NA,NA
03/02/2019_20:02:40,NA,NA,NA
03/02/2019_20:02:41,NA,NA,NA
03/02/2019_20:02:42,NA,NA,NA
03/02/2019_20:02:43,NA,NA,NA
03/02/2019_20:02:44,NA,NA,NA
03/02/2019_20:02:45,NA,NA,NA
03/02/2019_20:02:46,NA,NA,NA
03/02/2019_20:02:47,NA,NA,NA
03/02/2019_20:02:48,NA,NA,NA
03/02/2019_20:02:49,NA,NA,NA
03/02/2019_20:02:50,NA,NA,NA
03/02/2019_20:02:51,NA,NA,NA
03/02/2019_20:02:52,NA,NA,NA
03/02/2019_20:02:53,NA,NA,NA
03/02/2019_20:02:54,NA,NA,NA
03/02/2019_20:02:55,NA,NA,NA
03/02/2019_20:02:56,NA,NA,NA
03/02/2019_20:02:57,NA,NA,NA
03/02/2019_20:02:58,NA,NA,NA
03/02/2019_20:02:59,NA,NA,NA
03/02/2019_20:03:00,NA,NA,NA
03/02/2019_20:03:01,NA,NA,NA
03/02/2019_20:03:02,NA,NA,NA
03/02/2019_20:03:03,NA,NA,NA
03/02/2019_20:03:04,NA,NA,NA
03/02/2019_20:03:05,NA,NA,NA
03/02/2019_20:03:06,NA,NA,NA
03/02/2019_20:03:07,NA,NA,NA
03/02/2019_20:03:08,NA,NA,NA
03/02/2019_20:03:09,NA,NA,NA
03/02/2019_20:03:10,NA,NA,NA
03/02/2019_20:03:11,NA,NA,NA
03/02/2019_20:03:12,NA,NA,NA
03/02/2019_20:03:13,NA,NA,NA
03/02/2019_20:03:14,NA,NA,NA
03/02/2019_20:03:15,NA,NA,NA
03/02/2019_20:03:16,NA,NA,NA
03/02/2019_20:03:17,NA,NA,NA
03/02/2019_20:03:18,NA,NA,NA
03/02/2019_20:03:19,NA,NA,NA
03/02/2019_20:03:20,NA,NA,NA
03/02/2019_20:03:21,NA,NA,NA
03/02/2019_20:03:22,NA,NA,NA
03/02/2019_20:03:23,NA,NA,NA
03/02/2019_20:03:24,NA,NA,NA
03/02/2019_20:03:25,NA,NA,NA
03/02/2019_20:03:26,NA,NA,NA
03/02/2019_20:03:27,NA,NA,NA
03/02/2019_20:03:28,NA,NA,NA
03/02/2019_20:03:29,NA,NA,NA
03/02/2019_20:03:30,NA,NA,NA
03/02/2019_20:03:31,NA,NA,NA
03/02/2019_20:03:32,NA,NA,NA
03/02/2019_20:03:33,NA,NA,NA
03/02/2019_20:03:34,NA,NA,NA
03/02/2019_20:03:35,NA,NA,NA
03/02/2019_20:03:36,NA,NA,NA
03/02/2019_20:03:37,NA,NA,NA
03/02/2019_20:03:38,NA,NA,NA
03/02/2019_20:03:39,NA,NA,NA
03/02/2019_20:03:40,NA,NA,NA
03/02/2019_20:03:41,NA,NA,NA
03/02/2019_20:03:42,NA,NA,NA
03/02/2019_20:03:43,NA,NA,NA
03/02/2019_20:03:44,NA,NA,NA
03/02/2019_20:03:45,NA,NA,NA
03/02/2019_20:03:46,NA,NA,NA
03/02/2019_20:03:47,NA,NA,NA
03/02/2019_20:03:48,NA,NA,NA
03/02/2019_20:03:49,NA,NA,NA
03/02/2019_20:03:50,NA,NA,NA
03/02/2019_20:03:51,NA,NA,NA
03/02/2019_20:03:52,NA,NA,NA
03/02/2019_20:03:53,NA,NA,NA
03/02/2019_20:03:54,NA,NA,NA
03/02/2019_20:03:55,NA,NA,NA
03/02/2019_20:03:56,NA,NA,NA
